NAME,ELO,YEAR
Texas-Tyler,1444.88559276,2011.0
Maine-Machias,1444.84297297,2016.0
Maine-Machias,1444.84297297,2014.0
Maine-Machias,1444.84297297,2012.0
Maine-Machias,1444.84297297,2015.0
Maine-Machias,1444.84297297,2017.0
Maine-Machias,1444.84297297,2013.0
UC-Riverside,1444.68245273,2011.0
Mobile,1444.68086136,2013.0
Mobile,1444.68086136,2012.0
Mansfield,1444.6243554,2017.0
NJIT,1444.57748476,2017.0
Belmont Abbey,1444.54311962,2016.0
Columbia,1444.54152334,2012.0
Culver-Stockton,1444.51485394,2013.0
Culver-Stockton,1444.51485394,2015.0
Culver-Stockton,1444.51485394,2017.0
Culver-Stockton,1444.51485394,2016.0
Culver-Stockton,1444.51485394,2014.0
Siena Heights,1444.48109109,2016.0
St. Katherine,1444.46158437,2014.0
Fisk,1444.32999948,2012.0
College of New Jersey,1444.30816074,2012.0
Texas A&M-Kingsville,1444.21903693,2015.0
Xavier (LA),1443.94487007,2017.0
Bethel (TN),1443.93234344,2012.0
Massachusetts Institute of Technology,1443.88144485,2017.0
Massachusetts Institute of Technology,1443.88144485,2016.0
Young Harris,1443.86575653,2017.0
Young Harris,1443.86575653,2015.0
Young Harris,1443.86575653,2016.0
Warren Wilson,1443.81086521,2012.0
Dominican (CA),1443.80999095,2012.0
Dominican (CA),1443.80999095,2011.0
Rockhurst,1443.7983147,2012.0
Cal State Maritime,1443.70737536,2013.0
Cal State Maritime,1443.70737536,2014.0
Tennessee Wesleyan,1443.70107368,2017.0
Bridgewater (VA),1443.69009601,2013.0
Brigham Young-Hawaii,1443.67842766,2015.0
Brigham Young-Hawaii,1443.67842766,2014.0
Brigham Young-Hawaii,1443.67842766,2013.0
Asbury,1443.67841905,2012.0
Asbury,1443.67841905,2013.0
South Dakota School of Mines,1443.65804736,2011.0
South Dakota School of Mines,1443.65804736,2012.0
South Dakota School of Mines,1443.65804736,2014.0
South Dakota School of Mines,1443.65804736,2013.0
Barber-Scotia,1443.65004907,2012.0
Massachusetts,1443.64211766,2011.0
Hiwassee,1443.55360464,2011.0
Minnesota-Duluth,1443.52995877,2017.0
Minnesota-Duluth,1443.52995877,2016.0
Brewton-Parker,1443.48876822,2011.0
Champion Baptist,1443.3949537,2012.0
Westminster,1443.33548795,2017.0
Hardin-Simmons,1443.31926553,2014.0
Hardin-Simmons,1443.31926553,2015.0
Austin College,1443.31094661,2013.0
Austin College,1443.31094661,2012.0
Austin College,1443.31094661,2014.0
Presbyterian,1443.24337856,2011.0
Pennsylvania,1443.24043605,2013.0
Peru State,1443.21890633,2013.0
North Greenville,1443.1843117,2013.0
Pacific (OR),1443.15540072,2014.0
Pacific (OR),1443.15540072,2017.0
Pacific (OR),1443.15540072,2016.0
Pacific (OR),1443.15540072,2015.0
William Woods,1443.13106593,2017.0
William Woods,1443.13106593,2016.0
LaGrange,1443.10149333,2012.0
LaGrange,1443.10149333,2013.0
Rochester (MI),1443.04325632,2011.0
Hiram,1442.71297187,2017.0
Wayne State (NE),1442.66226315,2015.0
Methodist,1442.50967727,2012.0
Appalachian State,1442.48023201,2016.0
Albion,1442.36452962,2015.0
Mount Saint Vincent,1442.35773133,2015.0
Cal Lutheran,1442.34636317,2014.0
Cal Lutheran,1442.34636317,2013.0
Cal Lutheran,1442.34636317,2012.0
Cairn,1442.33079705,2014.0
Ursinus,1442.32284722,2016.0
Ursinus,1442.32284722,2017.0
San Francisco State,1442.14895853,2011.0
Newberry,1442.12233123,2014.0
Newberry,1442.12233123,2016.0
Newberry,1442.12233123,2015.0
Wentworth,1442.10860321,2015.0
Henderson State,1442.10634288,2014.0
Henderson State,1442.10634288,2013.0
Henderson State,1442.10634288,2015.0
Henderson State,1442.10634288,2012.0
Illinois-Springfield,1442.00655768,2016.0
Minot State,1441.98628788,2017.0
Minot State,1441.98628788,2016.0
Minot State,1441.98628788,2013.0
Minot State,1441.98628788,2014.0
Minot State,1441.98628788,2015.0
Northern Kentucky,1441.9729338,2015.0
Cameron,1441.96027965,2013.0
Georgia Southern,1441.87263525,2013.0
Prairie View,1441.76423862,2015.0
Appalachian State,1441.69881232,2017.0
Wiley,1441.68323388,2017.0
Wiley,1441.68323388,2015.0
Wiley,1441.68323388,2014.0
Wiley,1441.68323388,2016.0
Montana Western,1441.65262828,2014.0
Oberlin,1441.60090682,2013.0
Tusculum,1441.56672242,2014.0
La Verne,1441.54596186,2012.0
Delaware State,1441.51139953,2012.0
Cedarville,1441.51055708,2014.0
Cedarville,1441.51055708,2015.0
Morris College,1441.44032481,2016.0
Morris College,1441.44032481,2014.0
Morris College,1441.44032481,2012.0
Morris College,1441.44032481,2013.0
Morris College,1441.44032481,2017.0
Morris College,1441.44032481,2015.0
Hardin-Simmons,1441.31161518,2016.0
Hardin-Simmons,1441.31161518,2017.0
West Virginia Tech,1441.20949482,2011.0
North Florida,1441.11942607,2013.0
Johnson & Wales (RI),1441.01843317,2015.0
Johnson & Wales (RI),1441.01843317,2016.0
Robert Morris,1441.00156184,2017.0
Brown,1440.86511055,2017.0
Savannah State,1440.85288481,2016.0
Siena,1440.62977068,2012.0
William Carey,1440.57428,2013.0
Northwest Indian College,1440.55695994,2017.0
Northwest Indian College,1440.55695994,2016.0
George Fox,1440.53461646,2016.0
Bethel (TN),1440.51414671,2013.0
Johnson University,1440.47870587,2015.0
Johnson & Wales (CO),1440.36556005,2016.0
Johnson & Wales (CO),1440.36556005,2017.0
Johnson & Wales (CO),1440.36556005,2013.0
Johnson & Wales (CO),1440.36556005,2015.0
Johnson & Wales (CO),1440.36556005,2014.0
Johnson & Wales (CO),1440.36556005,2012.0
Northwest University,1440.33972442,2015.0
Northwest University,1440.33972442,2016.0
Albertus Magnus,1440.27951981,2014.0
Albertus Magnus,1440.27951981,2017.0
Albertus Magnus,1440.27951981,2016.0
Albertus Magnus,1440.27951981,2015.0
Coastal Georgia,1440.23935232,2016.0
Middle Georgia State,1440.21595193,2016.0
Dickinson State (ND),1440.1706838,2017.0
Dickinson State (ND),1440.1706838,2016.0
Mercy,1439.86438977,2017.0
Mercy,1439.86438977,2016.0
Cal State Fullerton,1439.80261909,2014.0
Winthrop,1439.73174229,2013.0
Millsaps,1439.71914741,2014.0
Millsaps,1439.71914741,2015.0
Minnesota-Morris,1439.71518357,2016.0
Hawaii-Hilo,1439.68745271,2015.0
Northern Colorado,1439.6739025,2017.0
SUNY-Cobleskill,1439.66249114,2017.0
SUNY-Cobleskill,1439.66249114,2016.0
SUNY-Cobleskill,1439.66249114,2013.0
SUNY-Cobleskill,1439.66249114,2014.0
SUNY-Cobleskill,1439.66249114,2012.0
SUNY-Cobleskill,1439.66249114,2015.0
Occidental,1439.62168306,2013.0
Occidental,1439.62168306,2017.0
Occidental,1439.62168306,2011.0
Occidental,1439.62168306,2015.0
Occidental,1439.62168306,2016.0
Occidental,1439.62168306,2014.0
Occidental,1439.62168306,2012.0
Howard Payne,1439.60026784,2012.0
Northwest Nazarene,1439.59415087,2016.0
Northwest Nazarene,1439.59415087,2015.0
Cheyney,1439.59317158,2014.0
Cheyney,1439.59317158,2013.0
Williams Baptist,1439.42964604,2017.0
Georgia Southwestern,1439.40807596,2015.0
Georgia Southwestern,1439.40807596,2013.0
Georgia Southwestern,1439.40807596,2014.0
Georgia Southwestern,1439.40807596,2016.0
Western Illinois,1439.40354794,2017.0
Cleveland State,1439.3883857,2017.0
City College of New York,1439.37160445,2017.0
City College of New York,1439.37160445,2016.0
City College of New York,1439.37160445,2015.0
City College of New York,1439.37160445,2014.0
Arlington Baptist,1439.23896779,2012.0
Crowley's Ridge,1439.23432848,2012.0
Life Pacific,1439.1701936,2016.0
Florida Atlantic,1439.14050481,2013.0
Pepperdine,1439.10197689,2011.0
Alabama State,1438.99465328,2014.0
Averett,1438.94064783,2014.0
Averett,1438.94064783,2013.0
Wayland Baptist,1438.93169802,2013.0
NYIT,1438.87893612,2017.0
Black Hills State,1438.80030684,2015.0
McNeese State,1438.75391814,2013.0
Texas A&M-International,1438.70314389,2013.0
Texas A&M-International,1438.70314389,2012.0
Philadelphia Biblical,1438.52579307,2013.0
Philadelphia Biblical,1438.52579307,2017.0
Philadelphia Biblical,1438.52579307,2016.0
Philadelphia Biblical,1438.52579307,2015.0
Philadelphia Biblical,1438.52579307,2014.0
Philadelphia Biblical,1438.52579307,2012.0
Kean,1438.46109855,2015.0
Kean,1438.46109855,2014.0
Coker,1438.38650612,2014.0
Henderson State,1438.31936947,2016.0
Eastern Oregon,1438.3163725,2015.0
Eastern Oregon,1438.3163725,2017.0
Eastern Oregon,1438.3163725,2016.0
Missouri Valley,1438.316042,2014.0
Missouri Valley,1438.316042,2013.0
Tennessee-Martin,1438.15430323,2011.0
Cal State Northridge,1438.11682433,2015.0
Hawaii Pacific,1438.10845257,2014.0
Hawaii Pacific,1438.10845257,2015.0
Concordia (MI),1438.08611539,2014.0
Blue Mountain College,1438.06306045,2012.0
North Carolina Wesleyan,1438.00801018,2013.0
Maryland-Eastern Shore,1437.96954384,2015.0
Hampton,1437.85890657,2013.0
Virginia Wise,1437.8535234,2011.0
Kentucky Christian,1437.7785358,2016.0
Trinity (TX),1437.77828299,2017.0
Trinity (TX),1437.77828299,2016.0
Trinity (TX),1437.77828299,2015.0
Idaho,1437.63698665,2015.0
Salve Regina,1437.60833341,2017.0
Indiana-Kokomo,1437.49651727,2014.0
Kentucky State,1437.49085199,2017.0
Kentucky State,1437.49085199,2016.0
Daniel Webster,1437.27925981,2014.0
Alma,1437.27008528,2015.0
UC-Santa Barbara,1437.25406566,2013.0
Belhaven (MS),1437.25368895,2015.0
Belhaven (MS),1437.25368895,2017.0
Belhaven (MS),1437.25368895,2016.0
Wayne State (NE),1437.08638645,2016.0
Catawba,1436.96573581,2017.0
Catawba,1436.96573581,2016.0
St. Edward's,1436.9341143,2013.0
Texas Southern,1436.83138639,2012.0
Texas-Rio Grande Valley,1436.80606065,2013.0
Jarvis Christian,1436.77603635,2011.0
Anderson (SC),1436.76627695,2017.0
Virginia Military Institute,1436.73535059,2015.0
St. Catharine,1436.66216076,2016.0
St. Catharine,1436.66216076,2017.0
Madonna,1436.62904793,2016.0
Maine-Fort Kent,1436.57557749,2017.0
Maine-Fort Kent,1436.57557749,2016.0
Redlands,1436.53085216,2016.0
Redlands,1436.53085216,2014.0
Redlands,1436.53085216,2017.0
Redlands,1436.53085216,2015.0
Redlands,1436.53085216,2012.0
Redlands,1436.53085216,2013.0
Dalton State,1436.5126934,2015.0
Dalton State,1436.5126934,2016.0
Dalton State,1436.5126934,2014.0
Ohio Dominican,1436.49645915,2015.0
Pepperdine,1436.1665903,2013.0
Appalachian State,1436.14424652,2012.0
Piedmont,1436.03607361,2013.0
Piedmont,1436.03607361,2014.0
Piedmont,1436.03607361,2012.0
East Central,1435.92707818,2017.0
Bryant,1435.79424289,2013.0
Oakwood,1435.7858613,2012.0
Western Illinois,1435.74945613,2014.0
Menlo,1435.67953146,2012.0
Notre Dame (OH),1435.60991737,2013.0
Shenandoah,1435.51730606,2012.0
Southeastern,1435.50564509,2012.0
Millsaps,1435.49075555,2016.0
Alice Lloyd,1435.48496719,2013.0
Eureka,1435.35356377,2012.0
Master's,1435.18920655,2017.0
Fordham,1435.11851388,2013.0
Clarks Summit,1435.09923754,2017.0
Hendrix,1434.90745927,2013.0
Bethany (CA),1434.87756315,2017.0
Bethany (CA),1434.87756315,2016.0
Bethany (CA),1434.87756315,2013.0
Bethany (CA),1434.87756315,2015.0
Bethany (CA),1434.87756315,2012.0
Bethany (CA),1434.87756315,2011.0
Bethany (CA),1434.87756315,2014.0
Wilmington (DE),1434.84629366,2012.0
Philander Smith,1434.81542836,2016.0
Philander Smith,1434.81542836,2014.0
Philander Smith,1434.81542836,2015.0
Philander Smith,1434.81542836,2017.0
Philander Smith,1434.81542836,2013.0
Truman State,1434.61674821,2015.0
Truman State,1434.61674821,2016.0
Oregon State,1434.29264659,2011.0
Ferrum,1434.05524908,2015.0
Goucher,1433.95526387,2014.0
Bethesda University (CA),1433.94143384,2015.0
Florida National University,1433.93903239,2015.0
Navy,1433.83881738,2015.0
Langston,1433.83252863,2016.0
Langston,1433.83252863,2017.0
Langston,1433.83252863,2015.0
Emory & Henry,1433.80117306,2016.0
Emory & Henry,1433.80117306,2015.0
Emory & Henry,1433.80117306,2014.0
Emory & Henry,1433.80117306,2017.0
Bradley,1433.5893019,2015.0
Palm Beach Atlantic,1433.52706086,2015.0
Palm Beach Atlantic,1433.52706086,2016.0
Truman State,1433.36672955,2017.0
College of New Jersey,1433.05563222,2013.0
College of New Jersey,1433.05563222,2015.0
College of New Jersey,1433.05563222,2017.0
College of New Jersey,1433.05563222,2014.0
College of New Jersey,1433.05563222,2016.0
Penn State-Harrisburg,1432.95769373,2017.0
Penn State-Harrisburg,1432.95769373,2016.0
Concordia (IL),1432.90991859,2013.0
Concordia (IL),1432.90991859,2017.0
Concordia (IL),1432.90991859,2016.0
Concordia (IL),1432.90991859,2015.0
Concordia (IL),1432.90991859,2014.0
Saint Joseph's (IN),1432.90946201,2014.0
Long Island University,1432.88255686,2016.0
LeMoyne-Owen,1432.88051332,2013.0
NJIT,1432.85813554,2014.0
Lewis & Clark,1432.83886368,2012.0
Texas-Arlington,1432.74941935,2011.0
Northwest Oklahoma State,1432.71198092,2013.0
Northwest Oklahoma State,1432.71198092,2012.0
Northwest Oklahoma State,1432.71198092,2014.0
Pacific,1432.6025164,2011.0
Fontbonne,1432.59688931,2016.0
Fontbonne,1432.59688931,2015.0
Fontbonne,1432.59688931,2014.0
Fontbonne,1432.59688931,2013.0
Wentworth,1432.58970745,2017.0
Wentworth,1432.58970745,2016.0
Great Falls,1432.46775668,2013.0
Great Falls,1432.46775668,2012.0
Great Falls,1432.46775668,2014.0
Warner Southern,1432.35479733,2012.0
Our Lady of the Lake,1432.3202201,2015.0
Lake Erie,1432.30398914,2017.0
Suffolk,1432.29483286,2013.0
McMurry,1432.21043995,2017.0
McMurry,1432.21043995,2016.0
Spalding,1432.19661833,2016.0
Spalding,1432.19661833,2014.0
Spalding,1432.19661833,2015.0
Spalding,1432.19661833,2013.0
Marist,1432.14704758,2014.0
Cal State Monterey Bay,1432.08229103,2017.0
Cal State Monterey Bay,1432.08229103,2016.0
Pacific Union,1432.03964366,2013.0
Pacific Union,1432.03964366,2014.0
Paine,1432.03275816,2016.0
Paine,1432.03275816,2017.0
St. Gregory's,1432.0076544,2011.0
Brescia,1432.00087786,2013.0
Mount Ida College,1431.99735928,2013.0
Olivet Nazarene,1431.9817291,2017.0
Virginia Intermont,1431.76798564,2011.0
Wayne State (NE),1431.64695135,2017.0
Campbellsville,1431.59719469,2015.0
Campbellsville,1431.59719469,2014.0
Voorhees,1431.55997453,2015.0
Voorhees,1431.55997453,2014.0
Cincinnati-Clermont,1431.55901635,2017.0
Cincinnati-Clermont,1431.55901635,2016.0
St. Andrews,1431.55317124,2013.0
Albany State (GA),1431.4659883,2016.0
Albany State (GA),1431.4659883,2017.0
Siena,1431.37703354,2011.0
Erskine,1431.19788323,2016.0
Erskine,1431.19788323,2015.0
Erskine,1431.19788323,2017.0
Cal State Dominguez Hills,1431.13105173,2015.0
William & Mary,1431.07978129,2011.0
Coker,1431.02827664,2015.0
Fresno Pacific,1431.02168242,2014.0
Fresno Pacific,1431.02168242,2013.0
St. Francis (IL),1430.99295362,2012.0
St. Francis (IL),1430.99295362,2013.0
Brigham Young-Hawaii,1430.94142293,2017.0
Brigham Young-Hawaii,1430.94142293,2016.0
LeMoyne-Owen,1430.84097835,2016.0
LeMoyne-Owen,1430.84097835,2015.0
LeMoyne-Owen,1430.84097835,2017.0
LeMoyne-Owen,1430.84097835,2014.0
Lehigh,1430.82242235,2014.0
San Francisco State,1430.72126288,2012.0
San Francisco State,1430.72126288,2013.0
Wilberforce,1430.67527291,2016.0
Wilberforce,1430.67527291,2017.0
Wilberforce,1430.67527291,2015.0
Minnesota-Morris,1430.65279886,2017.0
Southern,1430.62906623,2012.0
Portland State,1430.57649762,2011.0
Austin College,1430.54915964,2015.0
Thiel,1430.45821832,2016.0
Thiel,1430.45821832,2017.0
Wofford,1430.33655379,2013.0
Baptist Bible (PA),1430.32896307,2016.0
Baptist Bible (PA),1430.32896307,2017.0
Baptist Bible (PA),1430.32896307,2015.0
Robert Morris (IL),1430.32585893,2012.0
Florida College,1430.16998244,2015.0
Reinhardt,1430.1559794,2011.0
Colgate,1430.13742156,2016.0
Hope International,1430.09460001,2013.0
Tennessee Temple,1430.07442722,2013.0
Spring Hill,1429.98476084,2011.0
Kentucky Christian,1429.90406793,2017.0
Maryville (MO),1429.87328627,2013.0
Maryville (MO),1429.87328627,2015.0
Maryville (MO),1429.87328627,2014.0
Hawaii Pacific,1429.8718652,2017.0
Hawaii Pacific,1429.8718652,2016.0
Hannibal-LaGrange,1429.85766434,2011.0
Thomas University,1429.78224477,2014.0
Lesley,1429.76042104,2017.0
Eastern Kentucky,1429.50919065,2012.0
Belmont Abbey,1429.45050793,2017.0
Charleston Southern,1429.32812554,2017.0
Lenoir-Rhyne,1429.3139945,2016.0
Lenoir-Rhyne,1429.3139945,2014.0
Lenoir-Rhyne,1429.3139945,2013.0
Lenoir-Rhyne,1429.3139945,2015.0
Lenoir-Rhyne,1429.3139945,2017.0
San Jose State,1429.29794175,2016.0
Cal State San Marcos,1428.98291578,2016.0
Cal State San Marcos,1428.98291578,2015.0
Cal State San Marcos,1428.98291578,2014.0
Cal State San Marcos,1428.98291578,2017.0
Cal State San Marcos,1428.98291578,2013.0
St. Joseph's (NY),1428.96480361,2012.0
St. Joseph's (NY),1428.96480361,2013.0
St. Joseph's (NY),1428.96480361,2014.0
Methodist,1428.63634912,2013.0
Methodist,1428.63634912,2014.0
Methodist,1428.63634912,2015.0
Northwest Oklahoma State,1428.59970831,2017.0
Northwest Oklahoma State,1428.59970831,2015.0
Northwest Oklahoma State,1428.59970831,2016.0
Marywood,1428.5077196,2012.0
Siena Heights,1428.49729567,2017.0
Rust,1428.47511248,2017.0
Schreiner,1428.45548373,2013.0
Wheelock,1428.35023474,2015.0
Rogers State,1428.28511807,2017.0
Trinity Christian,1428.23199681,2015.0
Mississippi College,1428.22420966,2014.0
High Point,1428.18140715,2011.0
Cedarville,1428.17042553,2016.0
Cedarville,1428.17042553,2017.0
Alma,1428.0541589,2016.0
Alma,1428.0541589,2017.0
Florida Atlantic,1427.97393012,2014.0
Iowa Wesleyan,1427.94123428,2014.0
Paul Quinn,1427.83843925,2017.0
Cal Lutheran,1427.79531479,2017.0
Cal Lutheran,1427.79531479,2015.0
Cal Lutheran,1427.79531479,2016.0
Campbell,1427.78817844,2012.0
Waldorf,1427.74894909,2013.0
Western New Mexico,1427.62426009,2011.0
Asbury,1427.55995591,2015.0
Asbury,1427.55995591,2014.0
Asbury,1427.55995591,2016.0
Saint Francis (PA),1427.43238556,2015.0
Abilene Christian,1427.39164236,2016.0
Virginia-Lynchburg,1427.31787612,2014.0
Houston Baptist,1427.28790273,2013.0
Ball State,1427.26293098,2012.0
Fisk,1427.12991311,2013.0
Mount Saint Vincent,1427.08781168,2016.0
Emerson,1426.98820229,2017.0
Nicholls State,1426.97679603,2017.0
Manchester,1426.87377995,2014.0
Hillsdale,1426.80546749,2015.0
Newberry,1426.78496621,2017.0
Vanguard,1426.77400832,2011.0
Daniel Webster,1426.69030632,2015.0
Colorado Christian,1426.675652,2013.0
Colorado Christian,1426.675652,2012.0
Crown College,1426.58755513,2017.0
Bluefield College (VA),1426.42311348,2012.0
Summit,1426.40355315,2017.0
Summit,1426.40355315,2016.0
Benedictine (AZ),1426.36993671,2017.0
New Hope Christian,1426.24970264,2017.0
Georgia Southwestern,1426.09247834,2017.0
Keystone,1426.06117035,2017.0
Alaska-Anchorage,1426.04052325,2012.0
Sewanee,1425.87473521,2017.0
Haskell Indian Nations Institute,1425.87337093,2014.0
Texas College,1425.85054957,2017.0
Madonna,1425.83198868,2017.0
Salisbury,1425.74826691,2015.0
Salisbury,1425.74826691,2017.0
Salisbury,1425.74826691,2016.0
Salisbury,1425.74826691,2014.0
Martin Methodist,1425.71182232,2013.0
Randolph,1425.65976782,2013.0
Randolph,1425.65976782,2012.0
Valley City State,1425.46280488,2013.0
Urbana,1425.42975724,2013.0
Mississippi College,1425.38632907,2015.0
Allen,1425.064895,2011.0
Greenville (IL),1424.95609096,2012.0
Missouri Valley,1424.8974647,2015.0
Mars Hill,1424.86466832,2014.0
Southern Virginia,1424.86169742,2011.0
Lyndon State,1424.77032904,2013.0
Ferris State,1424.67362759,2016.0
Ferris State,1424.67362759,2013.0
Ferris State,1424.67362759,2015.0
Ferris State,1424.67362759,2014.0
Ferris State,1424.67362759,2012.0
Open Bible College,1424.35865825,2014.0
Open Bible College,1424.35865825,2017.0
Open Bible College,1424.35865825,2016.0
Open Bible College,1424.35865825,2015.0
South Dakota,1424.34836219,2012.0
Illinois Tech,1424.00910537,2017.0
Louisiana College,1423.98706481,2011.0
Marygrove,1423.91356543,2014.0
Presentation College,1423.89403216,2017.0
Fairleigh Dickinson-Florham,1423.87360194,2016.0
Covenant,1423.80477328,2014.0
Covenant,1423.80477328,2015.0
Georgia State,1423.72874561,2011.0
Washington Adventist,1423.63529277,2011.0
La Sierra,1423.55773128,2011.0
Texas State,1423.34117096,2012.0
Cal State Maritime,1423.31383284,2016.0
Cal State Maritime,1423.31383284,2017.0
Cal State Maritime,1423.31383284,2015.0
William Jewell,1423.28348154,2016.0
Utah Valley,1423.14321415,2016.0
Rio Grande,1423.04874347,2015.0
Rio Grande,1423.04874347,2014.0
Cal State East Bay,1422.98471751,2016.0
Northwest Nazarene,1422.98464984,2017.0
Hillsdale Baptist/Randall (Ok.),1422.96339648,2014.0
Hillsdale Baptist/Randall (Ok.),1422.96339648,2016.0
Hillsdale Baptist/Randall (Ok.),1422.96339648,2015.0
Hillsdale Baptist/Randall (Ok.),1422.96339648,2017.0
Claflin,1422.95470607,2013.0
Jacksonville,1422.77453018,2014.0
Florida Tech,1422.68718476,2015.0
Arizona Christian,1422.63365438,2013.0
Holy Names,1422.59696693,2013.0
NJIT,1422.44822122,2012.0
UC-Merced,1422.42036615,2015.0
